Date,User,IsVerified,Tweet,Likes,RT,User_location
6/25/21,State Street Corporation,,"“I feel proud every day, not just during #PrideMonth,” says our #MarathonSailing co-skipper @FraClapcich. Learn more about her experience in the sailing community and why acknowledging #LGBTQ+ pride is crucial. https://youtube.com/watch?v=_Qqte8DnnAk",0,0,
6/15/21,Molson Coors Beverage Company Class B,,"“I feel proud because I can celebrate my identity at Molson Coors by bringing my whole self to work every day. I feel safe to talk openly about my wife and son.” Meet Krista Kisiloski-Cope, category insights manager at Molson Coors Canada. #Pride https://molsoncoorsblog.com/pride-month-2021-employee-spotlight-krista-kisiloski-cope",0,0,
6/27/22,Nasdaq Inc.,,"“I believe that it is our duty to continue this legacy, as we owe it to the next generation of the LGBTQ community.” During #Pride2022, hear why @Nasdaq's The OPEN (Out Proud Employees of Nasdaq) members and advocates celebrate #Pride:",0,0,
8/23/19,Waters Corporation,,"“I am proud to be able to celebrate and support our LGBT+ colleagues, customers, suppliers, friends and family and the amazingly diverse thoughts and experiences they bring to our team.” - Rosalind Leybourne, Head of D&I at Waters Wilmslow, UK #ManchesterPride #LifeAtWaters",0,0,
6/6/19,Charles Schwab Corp,,"“I am allowed to be my full self at work to do amazing things in a culture that runs on kindness & acknowledgment of all people, no matter their identity.” – George, Schwab Systems Analyst. #Pride #SchwabLife",0,0,
6/18/21,Cardinal Health Inc.,,"“I advocate for diverse and inclusive teams, because an inclusive culture is a kind of supercharger,” —Steve Mason, CEO, Medical Segment. Learn how Steve and leaders across Cardinal Health are advocating for gender, racial and LGBTQ+ equity: http://ow.ly/P4af50FdpLM #PrideMonth",0,0,
4/28/22,Intuit Inc.,,"“How our colleagues and workplaces react to our truths have the ability to either reassure or deter us from [coming out].”-Lore Perkins (they/them), risk analyst and PRIDE employee resource group leader at Intuit",0,0,
4/5/18,MGM Resorts International,,“Hopefully it will provide the same emotions to members of the LGBTQ community that the original did to my mom and dad.” #BenjaminGibbard as he reimagined @TheBeatles for #UniversalLove.,0,0,
6/15/20,Goldman Sachs Group Inc.,,“Held: An employer who fires an individual merely for being gay or transgender violates Title VII.” We are pleased to see #SCOTUS ruled LGBT+ workers are protected from job discrimination; it is incumbent upon all of us to make the world more inclusive.,0,0,
3/20/18,Live Nation Entertainment Inc.,,"“Hate, pride, vengeance, and fear are the plague of the earth. Love, kindness, compassion, empathy and service to others are the cure.”Chester Bennington Today, we remember Chester on what would have been his 42nd birthday",0,0,
7/29/20,Intuit Inc.,,"“For the first time in my life, I feel comfortable in my skin.”Intuit’s Tanner Arnold shares the story of his courageous transition with @Openly, and discusses how the right support makes a huge impact when coming out at work. #LGBTQ https://bit.ly/3gekrVK",0,0,
6/12/22,Western Digital Corporation,,"“For me, Pride Month means that the LGBTQ+ community and their allies can come together to celebrate the progress made for equality."" 
",0,0,
7/2/21,Assurant Inc.,,"“For me, it is very important that there is representation within the workplace and that we continue working for each of the minorities at work.” Reflecting on Pride Month, Emiliano from Assurant Argentina shares his insights. http://aizgo.co/6011ypykS",0,0,
6/12/23,Seagate Technology Holdings PLC,,“Everyone deserves the right to live their life as the most honest version of themselves. An inclusive culture is a part of making this a reality for the LGBTQ+ community.”Read more about our DEI initiatives here ➡️ http://seagate.media/6015glydT,0,0,
6/28/22,Teleflex Incorporated,,"“Each Pride Month, I am reminded of the importance of visibility.” Listen to Jessica Boyers, Mechanical Design Engineer, Surgical - Research and Development at Teleflex, as she talks about what #PrideMonth means to her as a transgender individual.",0,0,
8/23/19,Paramount Global Class B,,“Drag as a phenomenon is taking over because of what the show has done and the platform that this show has given queer people...” says @OddlyYvie @RuPaulsDragRace season 11 champ. More via @EW on how @VH1's #DragRace has changed the queer landscape.,0,0,
9/24/18,PTC Inc.,,"“Diversity and inclusion are essential to any organization’s creativity, growth, and success."" @JimHeppelmann shares participation in the MA LGBT Chamber of Commerce alongside @CharlieBakerMA & @marty_walsh. Learn more in this @BosBizJournal article: http://ptc.co/VLov30lWIVN",0,0,
6/20/23,Henry Schein Inc.,,"“Creating an inclusive environment requires embracing diversity, challenging biases, and ensuring equal opportunities.” #IAMTEAMSCHEIN #PrideMonth",0,0,
6/14/22,Procter & Gamble Company,,"“Coded” tells the nearly forgotten story of J.C. Leyendecker whose early-20th century illustrated ads for our brands like Ivory and @Gillette were coded with #LGBTQ imagery, quietly telling his community they were not alone. Watch #CodedFilm @paramountplus https://bit.ly/3nH1OQL",0,0,
6/24/22,Western Digital Corporation,,"“Black queer icons like Marsha P. Johnson are the reason for every Pride season. This piece was created to celebrate the Black trans women who have been the backbone of the queer community forever.""",0,0,
6/15/20,Robert Half International Inc.,,"“Bias in employment is a crime against humanity.” – Bob Half Whether it’s racial justice or protections for the LGBTQ+ community, our company has and always will continue to fight for inclusivity, diversity and equality in the workplace. #InclusionMakesUsStronger",0,0,
6/23/23,Henry Schein Inc.,,"“Being seen matters. Sharing our lives and experiences matters. Elevating awareness about our fight matters. The more people who amplify this message, the greater the impact on advancing LGBTQIA+ rights."" 🏳️‍🌈💙 #IAMTEAMSCHEIN #PrideMonth",0,0,
6/26/20,AbbVie Inc.,,"“Being my authentic self is impactful and important inside and outside of work.” We celebrate all that our #LGBTQ+ colleagues bring to the workplace, like Enedelia (Annie) Albarran, our compliance coordinator. Learn more: https://bit.ly/2BgMRiC #AbbVieLife #PrideMonth",0,0,
6/16/20,Charles Schwab Corp,,"“Being involved in #PRIDE means being part of the bigger movement to embrace our diversity and be ourselves in the workplace. Employee resource group involvement empowers all our groups to be seen and heard more with every coming year!” – Grace, Managing Director. #SchwabLife",0,0,
6/20/22,Exelon Corporation,,"“Because Exelon is ‘out’ about its values, I feel safe to be out as well.”Melissa Lavinson, SVP of Federal Gov & Reg. Affairs at Exelon, on how #Pride celebrates the progress of the LGBTQ+ community, but the support from allies still goes a long way.  http://spr.ly/6011zeyMx",0,0,
2/5/21,Baxter International Inc.,,"“Baxter's clear efforts to create an inclusive culture that values diversity are unparalleled” – VP Kris Morico, a proud member of the LGBTQ+ community, on Baxter being named a Best Place to Work for LGBTQ Equality by @HRC http://bit.ly/3aRlARZ #PeopleOfBaxter #CEI2021",0,0,
7/24/20,Charles Schwab Corp,,"“At the forefront in challenging the way the finance industry looks, Schwab seeks to broaden the conversation about how we attract and retain talent from many different communities.” – Timothy, PRIDE National Chair https://bit.ly/30M9tR1 #SchwabLife",0,0,
10/11/18,Altria Group Inc,,"“At Altria... in recognizing #NationalComingOutDay, we want to demonstrate that we are a company where members of the LGBTQ community can be seen for who they are and celebrated for what they bring to the company."" Howard Willard, Chairman & CEO",0,0,
6/25/20,Campbell Soup Company,,"“As we raised the Pride flag this month, we continue to raise our commitment to creating an inclusive workplace where everyone can be their authentic self & be valued for their differences.” –Mark Clouse, President & CEO and sponsor of OPEN, our LGBTQ+ Employee Resource Group.",0,0,
10/11/20,KeyCorp,,"“As part of the PRIDE KBING leadership team, I feel fortunate to work with the leadership within our banking community and understand their drive and commitment to our LGBTIQ community,” Joseph Carrillo, Branch Manager in Colorado, shared. Learn more: https://bit.ly/3nunUDR",0,0,
6/13/22,J.B. Hunt Transport Services Inc.,,"“#PrideMonth means being able to be yourself, be accepted, and feel completely safe in a community with other people who share similar experiences.” – Ashlie, HR Call Center Representative and PLUS(+) Member
",0,0,
6/7/22,ResMed Inc.,,"“#PrideMonth is a time to teach all ResMedians about the #LGBTQIA community, share our stories and video tours of where we live, even Drag Queen Trivia to learn and have fun. Celebrating what makes us unique creates a safer space for all of us.” -Stephen Van Lyon, #ResMed Finance",0,0,
5/20/19,Morgan Stanley,,"“#Diversity is part of our culture – and our culture is the secret sauce to our success,” said Rob Rooney, Head of Technology, Operations and Firm Resiliency, in conversation with Katherine Wetmur, International CIO, during a recent Pride & Ally Network event. #Technology",0,0,
10/13/18,Consolidated Edison Inc.,,“@sageusa is the nation’s oldest and largest organization dedicated to providing services and advocacy for LGBT older adults.” Steven Wilkinson – Director of SAGE Centers  #volunteering,0,0,
11/13/19,Interpublic Group of Companies Inc.,,.@UMWorldwide’s Michael Brown calls for a cross-sector push for change when it comes accessibility to LGBTQ+ research.,0,0,
6/11/21,Brown-Forman Corporation Class B,,".@standardhotels hosted a dinner & afterparty in honor of “Chosen”, a group art exhibition curated by @trnknyc & the @leslielohman museum celebrating queer kinship 📸 Yvonne Tnt / http://BFA.comb @BFA 2021",0,0,
6/8/21,Lam Research Corporation,,".@SEMIconex spoke with Antoinette Hamilton, our global head of I&D, about how we foster an #inclusive workplace through a #Pride employee resource group, partnerships with @PFLAG and @OutandEqual, recruiting efforts throug @OUTinSTEM, and more. 🏳️‍🌈 ttps://bit.ly/3v4OKVN",0,0,
7/2/21,Brown-Forman Corporation Class B,,.@rajahohara at the youth pride 2021 official watch party @nycprid 📸 Madison Voelkel / http://BFA.com @BFA 2021,0,0,
6/9/21,Phillips 66,,.@Phillips66Gas highlights Gilbert Baker’s contributions to the LGBTQ+ community in the latest #LiveToTheFullStories. 🏳️‍🌈 #PrideMonth,0,0,
9/18/19,Interpublic Group of Companies Inc.,,.@MullenLoweOpen creates a new visual identity for LGBTQ+ lobby group Outvertising. https://prolificlondon.co.uk/marketing-tech-news/campaign-news/2019/09/mullenlowe-open-creates-new-visual-identity-lgbtq-lobby,0,0,
12/3/21,Interpublic Group of Companies Inc.,,".@MullenLoweGroup Singapore’s creative team and iSEE spoke to  @LBBOnline's Zoe Antonov about the “Leave With Pride” campaign, the widespread discrimination against LGBTQ+ folk in Vietnam and the progress that has been made so far.",0,0,
6/15/20,Interpublic Group of Companies Inc.,,.@MonsterJobs features IPG as a “Best Place to Work for LGTQ Equality.” #PrideMonth,0,0,
6/12/18,Interpublic Group of Companies Inc.,,".@mccannlondon and The Peter Tatchell Foundation urge governments and blood services worldwide to allow gay men to donate blood as part of the “Screen the blood, not the sexuality” campaign.",0,0,
6/12/19,Interpublic Group of Companies Inc.,,.@mccann_mw New York and @verizon reunite parents with their LGBTQ+ children in a #pride campaign.,0,0,
7/27/21,Interpublic Group of Companies Inc.,,.@mccann_mw Associate Creative Director Lucas Crigler shares lessons on LGBTQ+ marketing.,0,0,
7/1/20,Interpublic Group of Companies Inc.,,.@MartinAgency Talent Experience and Belonging Manager Abu Ngauja shares his journey to finding affirmation within and his thoughts on making solidarity mean something for queer employees. https://martinagency.com/news/yes-and-making-solidarity-mean-something-for-queer-employees,0,0,
4/11/18,Marriott International Inc. Class A,,".@MarriottIntl was honored this week, once again, by the @HRC Foundation for its 6th consecutive 100% Corporate Equality Index score. By earning the nation’s highest possible score, we're also designated a 2018 Best Place to Work for LGBTQ Equality: ttp://spr.ly/6016DZJBK",0,0,
4/10/18,Marriott International Inc. Class A,,".@MarriottIntl is proud to serve as the first-ever presenting partner of #TrueColorsDay. Take the pledge with us at http://truecolorsday.org and together, with the @TrueColorsFund, let’s end LGBTQ youth homelessness.",0,0,
8/12/19,Marriott International Inc. Class A,,".@MarriottBonvoy members can experience exclusive access at @HRC’s #ChefsForEquality, an unforgettable evening of food, cocktails and music to benefit the fight for full LGBTQ equality. Bid on MarriottBonvoyMoments: http://spr.ly/6018EFv2k Serve360",0,0,
6/28/21,Brown-Forman Corporation Class B,,.@madmuseum luminaries pride brunch & artist panel at @creatorhousenyc 📸 Matteo Prandoni / http://BFA.com 💻 Eunji Kim / http://BFA.com @BFA 2021,0,0,
6/11/18,Interpublic Group of Companies Inc.,,".@LOLAmullenlowe teamed up with @FELGTB, Spains federation for #LGBTRights, to take secret pride photos in Russia during the #WorldCup. https://buzzfeed.com/krishrach/these-activists-used-different-colored-football-shirts-to?utm_term=.xe8qozpee#.py15LpNrr",0,0,
6/5/19,Interpublic Group of Companies Inc.,,.@InterpublicIPG celebrates #PrideMonth this month and every month. We are proud to be one of the most diverse and inclusive companies in the world and a @HRC Best Place to Work for LGBTQ Equality.,0,0,
5/23/18,Live Nation Entertainment Inc.,,".@ImagineDragons Mormon frontman @DanReynolds takes on the church and its treatment of LGBTQ members in @LiveNationProds #BelieverDoc, premiering June 25 at 8PM on @HBO",0,0,
